V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
425,19868,1,26583,v,15809,v,9344,v,24145,v,7871,v,25201,X,8598,v,6577,v,23364,v
425,23481,1,31358,v,15652,v,11624,v,27909,v,9174,v,26432,X,9598,v,7609,v,25909,v
425,27093,1,35847,v,17953,v,10345,v,29232,v,10549,v,30555,X,11015,v,8730,v,31801,v
425,30706,1,39761,v,20130,v,11609,v,35170,v,11863,v,34330,X,12318,v,9737,v,35649,v
425,34318,1,45434,v,23253,v,14808,v,37154,v,13276,v,41543,X,13809,v,10930,v,37091,v
425,37931,1,48911,v,29255,v,15317,v,45310,v,14277,v,45348,X,15033,v,11928,v,40942,v
425,41543,1,53344,v,31987,v,17648,v,48962,v,15485,v,49857,X,16420,v,12977,v,44719,v
425,45156,1,57205,v,34657,v,19971,v,51078,v,17152,v,54682,X,17642,v,13796,v,52410,v
425,48768,1,61126,v,35224,v,20434,v,54968,v,18397,v,56889,X,19142,v,15082,v,55070,v
425,52381,1,66607,v,40190,v,21757,v,59540,v,19813,v,61598,X,20493,v,16219,v,61463,v
426,1814,13,4059,v,2167,v,1172,v,3010,v,1125,X,3040,X,1267,v,1058,v,3037,v
426,5444,1,8675,v,4427,v,2492,v,6857,v,2473,v,6868,X,2718,v,2168,v,6933,v
426,9073,1,13306,v,7582,v,3831,v,10557,v,3823,v,10970,X,4131,v,3288,v,10713,v
426,12703,1,17936,v,10261,v,5045,v,14241,v,5142,v,14412,X,5690,v,4366,v,15490,v
426,16332,1,22330,v,11920,v,6490,v,19884,v,6556,v,21381,X,6938,v,5451,v,19524,v
426,19962,1,27197,v,13366,v,7802,v,22507,v,7876,v,22052,X,8181,v,6546,v,21933,v
426,23591,1,32431,v,15600,v,10295,v,27838,v,9185,v,29142,X,9668,v,7626,v,27750,v
426,27221,1,35942,v,21747,v,12870,v,31097,v,10483,v,33018,X,11230,v,8794,v,30270,v
426,30850,1,42833,v,23916,v,12579,v,35831,v,12599,v,43715,X,14641,v,9754,v,33431,v
426,34480,1,46521,v,26393,v,13102,v,37259,v,13172,v,37476,X,13725,v,10872,v,37362,v
426,38109,1,51109,v,24887,v,14442,v,44819,v,15571,v,41921,X,15170,v,11862,v,44565,v
426,41739,1,56290,v,32529,v,19258,v,51138,v,15873,v,51929,X,16407,v,12866,v,49666,v
426,45368,1,60465,v,34919,v,19477,v,52565,v,17130,v,55716,X,18076,v,14252,v,54207,v
426,48998,1,64691,v,38801,v,23080,v,58492,v,18177,v,60545,X,19412,v,15107,v,58072,v
426,52628,1,69956,v,41961,v,24390,v,63293,v,19659,v,66087,X,20298,v,16294,v,61659,v
427,1823,12,4262,v,2263,v,1211,v,3362,v,1221,X,3124,X,1300,v,1066,v,3129,v
427,5469,1,9069,v,4965,v,2706,v,7479,v,2603,v,7632,X,2775,v,2182,v,7503,v
427,9116,1,13983,v,8063,v,4412,v,12052,v,3929,v,11911,X,4129,v,3279,v,11004,v
427,12763,1,18266,v,9133,v,5486,v,15749,v,5249,v,15530,X,5576,v,4390,v,15623,v
427,16409,1,23117,v,13626,v,8278,v,24890,v,7250,v,21091,X,6976,v,5507,v,20456,v
427,20056,1,27840,v,13583,v,8683,v,24003,v,8022,v,24867,X,8319,v,6546,v,23809,v
427,23702,1,32190,v,17072,v,9652,v,29465,v,9663,v,29314,X,9715,v,7599,v,28490,v
427,27349,1,37222,v,18178,v,11131,v,32946,v,10753,v,33361,X,11143,v,8841,v,32479,v
427,30995,1,42805,v,25836,v,15360,v,38510,v,12373,v,38693,X,13007,v,10261,v,38952,v
427,34642,1,47876,v,27928,v,14724,v,41414,v,13464,v,44181,X,13834,v,11001,v,40635,v
427,38289,1,51147,v,29746,v,17373,v,44511,v,14414,v,49293,X,15461,v,12045,v,47728,v
427,41935,1,55804,v,32938,v,18634,v,49235,v,15924,v,53088,X,16526,v,13513,v,48568,v
427,45582,1,61846,v,35716,v,20137,v,54214,v,17437,v,56960,X,17856,v,14092,v,54327,v
427,49228,1,64727,v,37372,v,18288,v,57328,v,18601,v,53224,X,19292,v,15317,v,55708,v
427,52875,1,70013,v,41214,v,24660,v,63266,v,19674,v,66926,X,20686,v,16306,v,62635,v
428,1831,20,4110,v,2450,v,1286,v,3238,v,1203,X,3255,X,1302,v,1071,v,3256,v
428,5495,1,9130,v,5137,v,2660,v,7404,v,2691,v,7878,X,2751,v,2198,v,7142,v
428,9159,1,14187,v,7897,v,3912,v,11128,v,3900,v,11418,X,4190,v,3270,v,11149,v
428,12822,1,18776,v,9915,v,5612,v,14691,v,5317,v,15484,X,5529,v,4434,v,15719,v
428,16486,1,22958,v,11519,v,6488,v,18243,v,6608,v,18596,X,6890,v,5475,v,19145,v
428,20150,1,27347,v,13494,v,7969,v,22217,v,7991,v,22471,X,8258,v,6548,v,22396,v
428,23813,1,32680,v,16097,v,9225,v,26437,v,9449,v,26465,X,9824,v,8649,v,27898,v
428,27477,1,37336,v,18306,v,10448,v,31674,v,10622,v,29953,X,11035,v,8831,v,29697,v
428,31141,1,41386,v,21542,v,11667,v,35555,v,11892,v,34181,X,12451,v,9852,v,33957,v
428,34804,1,46386,v,22942,v,15081,v,42233,v,13474,v,37814,X,14016,v,11107,v,37311,v
428,38468,1,51259,v,27692,v,14536,v,41533,v,14784,v,41921,X,15229,v,12081,v,41680,v
428,42132,1,55802,v,29667,v,15507,v,45165,v,16049,v,45429,X,16693,v,13234,v,45773,v
428,45795,1,60180,v,29638,v,17017,v,49419,v,17317,v,55629,X,18000,v,14223,v,48882,v
428,49459,1,65408,v,32306,v,21476,v,53003,v,18902,v,53224,X,19713,v,15288,v,55898,v
428,53123,1,68810,v,40601,v,23209,v,60031,v,20128,v,59174,X,20758,v,16464,v,60644,v
429,1840,13,4118,v,2187,v,1203,v,3267,v,1169,X,3067,X,1297,v,1134,v,3119,v
429,5521,1,9021,v,4483,v,2577,v,7023,v,2545,v,7009,X,2712,v,2404,v,7075,v
429,9202,1,13669,v,6816,v,3866,v,10940,v,3919,v,10905,X,4120,v,3689,v,10859,v
429,12882,1,18475,v,9158,v,5258,v,15285,v,5287,v,14689,X,5487,v,4365,v,14772,v
429,16563,1,23018,v,11321,v,6499,v,18723,v,6642,v,18702,X,7019,v,6161,v,18753,v
429,20244,1,27918,v,13720,v,7827,v,22576,v,8048,v,22555,X,8409,v,6728,v,22519,v
429,23925,1,32874,v,17842,v,9975,v,26047,v,9359,v,26310,X,9710,v,7762,v,28685,v
429,27606,1,37908,v,21546,v,10394,v,30094,v,10721,v,30681,X,11196,v,8881,v,32378,v
429,31286,1,41911,v,20544,v,11821,v,34195,v,12164,v,34220,X,12671,v,10023,v,34241,v
429,34967,1,46840,v,22868,v,13250,v,38070,v,13569,v,38253,X,14060,v,11058,v,37981,v
429,38648,1,50831,v,30008,v,16722,v,43981,v,14681,v,47807,X,15438,v,12186,v,46839,v
429,42329,1,56852,v,27786,v,15815,v,47874,v,16144,v,51431,X,16712,v,13310,v,45755,v
429,46010,1,61683,v,29640,v,19989,v,52888,v,17285,v,55211,X,18153,v,14436,v,49688,v
429,49691,1,65581,v,38098,v,18526,v,52760,v,18931,v,59646,X,19540,v,15288,v,54278,v
429,53371,1,70013,v,40352,v,20045,v,60827,v,20216,v,62921,X,20787,v,16235,v,57659,v
430,1848,18,4157,v,2194,v,1203,v,3075,v,1161,X,3126,X,1293,v,1137,v,3105,v
430,5546,1,9175,v,4594,v,2597,v,7163,v,2587,v,7043,X,2674,v,2191,v,7105,v
430,9244,1,13716,v,6833,v,3900,v,11062,v,3951,v,12167,X,4192,v,3285,v,11881,v
430,12942,1,18697,v,10771,v,5928,v,15797,v,5292,v,16378,X,5576,v,4460,v,16034,v
430,16640,1,23421,v,11448,v,6779,v,18841,v,6759,v,18801,X,7026,v,6236,v,18768,v
430,20338,1,28713,v,13742,v,9042,v,22747,v,8099,v,25313,X,8404,v,6573,v,22488,v
430,24036,1,35680,v,16180,v,9263,v,26530,v,9443,v,29850,X,9839,v,7776,v,28852,v
430,27734,1,37415,v,18299,v,10550,v,30232,v,10940,v,33807,X,11278,v,8941,v,30549,v
430,31432,1,42501,v,21901,v,12815,v,34073,v,12066,v,38830,X,12596,v,9981,v,37290,v
430,35130,1,47458,v,22915,v,15160,v,37962,v,13574,v,41858,X,14148,v,11214,v,41251,v
430,38828,1,51614,v,25256,v,16663,v,42016,v,14641,v,46548,X,15380,v,12255,v,44766,v
430,42526,1,55906,v,27589,v,16451,v,50835,v,16136,v,52562,X,16765,v,13288,v,49340,v
430,46224,1,60652,v,35399,v,18698,v,54002,v,17578,v,52639,X,18239,v,14229,v,54160,v
430,49922,1,62836,v,38405,v,20627,v,58942,v,18921,v,60811,X,19585,v,15495,v,58200,v
430,53620,1,69570,v,41359,v,20015,v,63288,v,19849,v,65476,X,20746,v,16607,v,59352,v
431,1857,16,4277,v,2282,v,1255,v,3153,v,1184,X,3205,X,1336,v,1097,v,3148,v
431,5572,1,9231,v,4938,v,2719,v,7574,v,2633,v,7181,X,2820,v,2214,v,7511,v
431,9288,1,14087,v,7921,v,3987,v,11025,v,4032,v,11353,X,4197,v,3316,v,11411,v
431,13003,1,18642,v,10808,v,5344,v,16032,v,5386,v,16719,X,5697,v,4486,v,15784,v
431,16718,1,23371,v,13679,v,7386,v,20197,v,6702,v,21718,X,7138,v,5590,v,20029,v
431,20433,1,28305,v,16384,v,9328,v,25079,v,8094,v,25933,X,8463,v,6680,v,24342,v
431,24148,1,32882,v,18957,v,10519,v,29329,v,9377,v,30322,X,9852,v,7745,v,26772,v
431,27864,1,37686,v,20166,v,12227,v,33614,v,10789,v,34756,X,11245,v,8922,v,33691,v
431,31579,1,42456,v,24950,v,14274,v,38609,v,12040,v,40336,X,12555,v,9994,v,38206,v
431,35294,1,47190,v,27490,v,15449,v,42489,v,13420,v,44235,X,14076,v,11027,v,42090,v
431,39009,1,52356,v,30126,v,17722,v,45870,v,14760,v,48595,X,15392,v,12174,v,46634,v
431,42725,1,56197,v,27570,v,17334,v,49327,v,16284,v,50609,X,16858,v,13293,v,49202,v
431,46440,1,61561,v,30000,v,20763,v,54709,v,17573,v,55781,X,18445,v,14530,v,51245,v
431,50155,1,66003,v,38805,v,22481,v,60487,v,18699,v,62496,X,19399,v,15366,v,59692,v
431,53870,1,71793,v,41853,v,22761,v,63413,v,20226,v,66353,X,20949,v,16506,v,64192,v
432,1866,10,4433,v,2415,v,1331,v,3335,v,1231,X,3274,X,1368,v,1089,v,3220,v
432,5598,1,8944,v,5278,v,2696,v,7709,v,2657,v,8073,X,2819,v,2253,v,7490,v
432,9331,1,14006,v,8039,v,4230,v,11720,v,4087,v,12432,X,4321,v,3409,v,11457,v
432,13063,1,18795,v,10842,v,6557,v,16135,v,5362,v,16917,X,5711,v,4518,v,16240,v
432,16796,1,23432,v,13774,v,7357,v,20648,v,6714,v,21936,X,7181,v,5618,v,20852,v
432,20528,1,28739,v,16649,v,9315,v,24761,v,8106,v,26721,X,8477,v,6750,v,25648,v
432,24261,1,33764,v,19728,v,11636,v,29908,v,9372,v,31541,X,9897,v,7815,v,29858,v
432,27993,1,38631,v,22545,v,13363,v,34671,v,10796,v,36399,X,11261,v,9002,v,34155,v
432,31726,1,43270,v,25334,v,15125,v,38236,v,12110,v,40287,X,12665,v,10048,v,37626,v
432,35458,1,47839,v,28033,v,15916,v,43073,v,13469,v,45413,X,14178,v,11108,v,42739,v
432,39191,1,52415,v,30406,v,17910,v,46170,v,14969,v,48783,X,15424,v,12192,v,46945,v
432,42923,1,56674,v,33076,v,18354,v,49228,v,16239,v,51502,X,16800,v,13307,v,51291,v
432,46655,1,62480,v,35996,v,20336,v,53945,v,17678,v,57079,X,18425,v,14571,v,52768,v
432,50388,1,66157,v,38790,v,22694,v,59311,v,18949,v,61164,X,19594,v,15580,v,59039,v
432,54120,1,71702,v,42175,v,24939,v,64902,v,20234,v,67951,X,20995,v,16550,v,64102,v
433,1874,14,4353,v,2339,v,1338,v,3275,v,1228,X,3246,X,1436,v,1111,v,3249,v
433,5624,1,9267,v,5488,v,2963,v,7828,v,2648,v,7675,X,2828,v,2269,v,7602,v
433,9374,1,14207,v,8137,v,4292,v,11414,v,4069,v,12259,X,4347,v,3411,v,11662,v
433,13124,1,18755,v,10883,v,5787,v,16010,v,5425,v,16703,X,5720,v,4482,v,15804,v
433,16874,1,23998,v,13547,v,7716,v,20655,v,6752,v,21379,X,7167,v,5619,v,20526,v
433,20623,1,28583,v,16548,v,9147,v,25126,v,8086,v,26555,X,8541,v,6743,v,24921,v
433,24373,1,33274,v,19212,v,10532,v,28405,v,9495,v,29870,X,9955,v,7828,v,29199,v
433,28123,1,38305,v,22171,v,12632,v,32420,v,10906,v,35083,X,11329,v,9023,v,32377,v
433,31873,1,43003,v,25143,v,14571,v,38042,v,12250,v,40087,X,12705,v,10081,v,38940,v
433,35622,1,47900,v,27826,v,16435,v,42527,v,13598,v,44677,X,14115,v,11223,v,42827,v
433,39372,1,52596,v,30753,v,17714,v,46854,v,14891,v,49745,X,15433,v,12186,v,47056,v
433,43122,1,57506,v,33222,v,18291,v,49324,v,16316,v,51997,X,17072,v,13461,v,48246,v
433,46872,1,62358,v,30335,v,18618,v,53693,v,17909,v,56478,X,18327,v,14511,v,53192,v
433,50622,1,68022,v,39211,v,23471,v,60678,v,18863,v,63777,X,19864,v,15690,v,60673,v
433,54371,1,72141,v,41616,v,24635,v,63878,v,20139,v,67325,X,21005,v,16628,v,64406,v
434,1883,15,4322,v,2328,v,1316,v,3529,v,1263,X,3456,X,1365,v,1152,v,3380,v
434,5650,1,9185,v,5325,v,2799,v,7531,v,2664,v,7946,X,2885,v,2260,v,7872,v
434,9417,1,14156,v,8081,v,4158,v,11874,v,4008,v,12637,X,4339,v,3435,v,11382,v
434,13184,1,18902,v,10951,v,6049,v,16612,v,5452,v,17485,X,5782,v,4542,v,16638,v
434,16952,1,23777,v,13731,v,7807,v,20758,v,6797,v,21701,X,7172,v,5714,v,20815,v
434,20719,1,28870,v,16811,v,10037,v,25551,v,8177,v,26757,X,8561,v,6787,v,25484,v
434,24486,1,33727,v,19690,v,11912,v,30000,v,9474,v,31928,X,10067,v,7954,v,30195,v
434,28253,1,38645,v,22597,v,13263,v,34316,v,10865,v,36733,X,11445,v,9057,v,34875,v
434,32020,1,44011,v,25454,v,15316,v,38901,v,12226,v,40865,X,12807,v,10137,v,38448,v
434,35787,1,49123,v,28244,v,15048,v,41346,v,13526,v,44064,X,14242,v,11150,v,41475,v
434,39554,1,52519,v,25812,v,14819,v,46100,v,15115,v,44293,X,15686,v,12390,v,42813,v
434,43321,1,57635,v,33019,v,15899,v,50793,v,16393,v,49345,X,16998,v,13506,v,46032,v
434,47088,1,62150,v,30557,v,20386,v,55366,v,17785,v,56891,X,18479,v,14694,v,52833,v
434,50856,1,67032,v,32777,v,18966,v,54256,v,19606,v,54987,X,20154,v,16132,v,55034,v
434,54623,1,70539,v,41504,v,21224,v,64296,v,20381,v,64708,X,21319,v,17048,v,61019,v
435,1892,11,4212,v,2211,v,1228,v,3143,v,1203,X,3136,X,1298,v,1153,v,3154,v
435,5676,1,9324,v,4573,v,2614,v,7214,v,2620,v,7155,X,2764,v,2419,v,7130,v
435,9461,1,14073,v,6979,v,3999,v,11256,v,4066,v,11280,X,4310,v,3715,v,11281,v
435,13245,1,19034,v,9321,v,5350,v,15281,v,5481,v,15294,X,5733,v,4996,v,15282,v
435,17030,1,23903,v,11716,v,6707,v,19206,v,6840,v,19357,X,7209,v,6307,v,18996,v
435,20814,1,28677,v,14108,v,8117,v,23086,v,8313,v,23002,X,8590,v,6876,v,23160,v
435,24599,1,33279,v,16573,v,9463,v,27104,v,9709,v,27180,X,10179,v,8033,v,27271,v
435,28383,1,38527,v,22099,v,11846,v,33233,v,11055,v,32877,X,11428,v,8957,v,33281,v
435,32168,1,43449,v,25204,v,12127,v,35572,v,12239,v,39518,X,12927,v,10218,v,34689,v
435,35952,1,47697,v,28100,v,16538,v,41782,v,13672,v,44788,X,14272,v,11287,v,42353,v
435,39737,1,52897,v,30387,v,18511,v,45446,v,15142,v,49597,X,15554,v,12327,v,47592,v
435,43521,1,57656,v,33516,v,17443,v,51517,v,16459,v,53714,X,17136,v,13552,v,51750,v
435,47306,1,62512,v,36440,v,21839,v,54092,v,18000,v,58644,X,18605,v,14776,v,51162,v
435,51090,1,66926,v,39595,v,23831,v,60149,v,19378,v,61943,X,19939,v,15796,v,60855,v
435,54875,1,73843,v,42763,v,25885,v,64107,v,20370,v,65096,X,21450,v,16799,v,64305,v
436,1900,10,4338,v,2404,v,1226,v,3156,v,1181,X,3164,X,1323,v,1096,v,3208,v
436,5702,1,9403,v,4800,v,2764,v,7228,v,2695,v,7971,X,2854,v,2237,v,7297,v
436,9504,1,14597,v,8532,v,4908,v,12846,v,4157,v,13372,X,4521,v,3541,v,11944,v
436,13306,1,19004,v,9410,v,5430,v,15513,v,5433,v,16907,X,5789,v,4564,v,15686,v
436,17108,1,24332,v,11929,v,6970,v,20704,v,6847,v,21516,X,7251,v,5729,v,20512,v
436,20910,1,28926,v,16490,v,8429,v,24686,v,8372,v,24963,X,8702,v,6860,v,23645,v
436,24712,1,33742,v,19441,v,10918,v,29121,v,9589,v,30763,X,10101,v,8050,v,30607,v
436,28514,1,38676,v,22409,v,12509,v,33511,v,11037,v,35241,X,11483,v,9076,v,33477,v
436,32316,1,42796,v,25350,v,14563,v,38020,v,12318,v,40237,X,13007,v,10210,v,38186,v
436,36118,1,47956,v,28051,v,15473,v,42207,v,13760,v,44380,X,14369,v,11304,v,42320,v
436,39920,1,53153,v,30860,v,17067,v,47514,v,15136,v,49006,X,15912,v,12506,v,46052,v
436,43722,1,58320,v,33876,v,18951,v,50426,v,16531,v,53735,X,17223,v,13472,v,49436,v
436,47523,1,63464,v,36800,v,22202,v,57466,v,17647,v,59951,X,18594,v,14668,v,54851,v
436,51325,1,68216,v,40095,v,23692,v,61269,v,19233,v,62547,X,20009,v,15752,v,60090,v
436,55127,1,72912,v,42422,v,23194,v,65538,v,20669,v,69972,X,21457,v,16953,v,65605,v
437,1909,15,4472,v,2508,v,1324,v,3350,v,1258,X,3367,X,1449,v,1182,v,3386,v
437,5729,1,9427,v,5312,v,2996,v,7797,v,2741,v,8097,X,2905,v,2296,v,7742,v
437,9548,1,14506,v,8356,v,4394,v,12090,v,4151,v,13019,X,4451,v,3474,v,12330,v
437,13367,1,19340,v,11315,v,6499,v,16813,v,5455,v,16887,X,5830,v,4624,v,15838,v
437,17187,1,24211,v,14087,v,7992,v,21141,v,6964,v,22260,X,7297,v,5728,v,20975,v
437,21006,1,29172,v,17039,v,9618,v,25915,v,8217,v,27244,X,8742,v,6892,v,24656,v
437,24825,1,33628,v,18801,v,10890,v,29345,v,9640,v,31602,X,10068,v,7960,v,29753,v
437,28645,1,38485,v,22451,v,12711,v,33410,v,11149,v,35105,X,11526,v,9089,v,34636,v
437,32464,1,43468,v,25142,v,14007,v,37166,v,12529,v,39944,X,12992,v,10249,v,37684,v
437,36284,1,48527,v,27554,v,15251,v,41968,v,13746,v,44155,X,14419,v,11278,v,43055,v
437,40103,1,53136,v,30806,v,18535,v,47261,v,15166,v,49155,X,15793,v,12528,v,45849,v
437,43922,1,57741,v,34200,v,18635,v,50240,v,16487,v,54141,X,17273,v,13581,v,51746,v
437,47742,1,62707,v,36976,v,20538,v,54503,v,17787,v,59435,X,18688,v,14703,v,55702,v
437,51561,1,67688,v,39254,v,21246,v,58741,v,19232,v,63160,X,20096,v,15734,v,59969,v
437,55381,1,72617,v,42496,v,25417,v,65215,v,20730,v,66530,X,21512,v,17014,v,64396,v
438,1918,9,4441,v,2269,v,1245,v,3227,v,1181,X,3220,X,1352,v,1116,v,3411,v
438,5755,1,9278,v,5228,v,2759,v,7448,v,2658,v,7588,X,2826,v,2270,v,7399,v
438,9592,1,14243,v,8331,v,4456,v,12078,v,4059,v,12575,X,4360,v,3415,v,11468,v
438,13429,1,18962,v,10108,v,5557,v,16968,v,5489,v,16028,X,5868,v,4583,v,16799,v
438,17265,1,24038,v,13934,v,8082,v,21419,v,6829,v,21487,X,7275,v,5717,v,20893,v
438,21102,1,29028,v,16863,v,8240,v,25193,v,8296,v,26058,X,8727,v,6899,v,25306,v
438,24939,1,33733,v,19549,v,11873,v,30380,v,9653,v,30633,X,10117,v,7987,v,29222,v
438,28776,1,38739,v,22489,v,11949,v,34981,v,11095,v,36318,X,11659,v,9189,v,33327,v
438,32613,1,43959,v,25853,v,15081,v,39238,v,12490,v,39620,X,13048,v,10342,v,37009,v
438,36450,1,46641,v,28504,v,15278,v,43079,v,13815,v,44844,X,14310,v,11312,v,43054,v
438,40287,1,53025,v,31108,v,17064,v,46132,v,15284,v,48503,X,15940,v,12598,v,47032,v
438,44124,1,58080,v,32326,v,18258,v,51196,v,16770,v,52843,X,17407,v,13600,v,47140,v
438,47960,1,62579,v,30874,v,23431,v,55500,v,17999,v,58132,X,18634,v,14769,v,56244,v
438,51797,1,67777,v,38331,v,21106,v,59351,v,19486,v,63348,X,20081,v,15899,v,60812,v
438,55634,1,73183,v,42370,v,23751,v,64058,v,20739,v,68353,X,21433,v,16903,v,63711,v
439,1927,8,4346,v,2307,v,1302,v,3231,v,1291,X,3313,X,1363,v,1118,v,3286,v
439,5781,1,9697,v,4695,v,2753,v,8081,v,2662,v,8013,X,2858,v,2312,v,7427,v
439,9636,1,14097,v,8155,v,4130,v,11488,v,4090,v,11945,X,4388,v,3480,v,11454,v
439,13490,1,19171,v,11066,v,6018,v,16384,v,5529,v,17052,X,5868,v,4682,v,16140,v
439,17344,1,24297,v,13928,v,7215,v,20794,v,6893,v,21791,X,7348,v,5774,v,21323,v
439,21199,1,29206,v,17074,v,9090,v,25667,v,8259,v,26724,X,8803,v,7040,v,25795,v
439,25053,1,34167,v,17539,v,10713,v,29082,v,9758,v,30103,X,10206,v,8026,v,28029,v
439,28908,1,38558,v,22649,v,12833,v,33576,v,11144,v,35545,X,11705,v,9212,v,34429,v
439,32762,1,43385,v,25425,v,15220,v,37699,v,12359,v,40103,X,13091,v,10336,v,38420,v
439,36616,1,50184,v,28559,v,13735,v,39613,v,14070,v,42416,X,14593,v,11402,v,43532,v
439,40471,1,53704,v,30025,v,17393,v,46320,v,15384,v,43713,X,15978,v,12768,v,45078,v
439,44325,1,58668,v,28490,v,18506,v,53126,v,16897,v,47868,X,17521,v,13922,v,48098,v
439,48180,1,66019,v,30946,v,17783,v,55931,v,18168,v,61933,X,18893,v,14825,v,58485,v
439,52034,1,69033,v,39424,v,19832,v,57037,v,19517,v,62595,X,20371,v,16214,v,57698,v
439,55889,1,73718,v,36218,v,20933,v,63375,v,21471,v,60228,X,21976,v,17315,v,61559,v
440,1935,9,4291,v,2272,v,1264,v,3240,v,1195,X,3262,X,1333,v,1118,v,3244,v
440,5807,1,9337,v,4703,v,2662,v,7380,v,2655,v,7351,X,2854,v,2500,v,7381,v
440,9679,1,14335,v,7052,v,4050,v,11469,v,4151,v,11295,X,4258,v,3422,v,11633,v
440,13551,1,19289,v,10935,v,5537,v,15372,v,5536,v,15441,X,5775,v,4546,v,15512,v
440,17423,1,24313,v,11916,v,6888,v,19983,v,6980,v,19528,X,7383,v,5812,v,19437,v
440,21295,1,29038,v,16634,v,8186,v,23338,v,8319,v,23486,X,8784,v,6928,v,25244,v
440,25167,1,34220,v,16908,v,9764,v,27743,v,9825,v,30209,X,10216,v,8090,v,28676,v
440,29039,1,40408,v,20571,v,11798,v,33946,v,11206,v,31520,X,11728,v,9212,v,31621,v
440,32911,1,44821,v,25971,v,13353,v,35613,v,12654,v,39733,X,13132,v,10456,v,35458,v
440,36783,1,48327,v,27922,v,16599,v,44027,v,13838,v,46117,X,14563,v,11520,v,44734,v
440,40655,1,52579,v,31520,v,16902,v,49392,v,15429,v,47395,X,16060,v,12654,v,48638,v
440,44527,1,59743,v,34367,v,18530,v,52468,v,16720,v,53613,X,17383,v,13832,v,53043,v
440,48399,1,66926,v,31260,v,17868,v,51110,v,18471,v,52010,X,18861,v,14956,v,51848,v
440,52271,1,68126,v,33603,v,19449,v,62210,v,19855,v,61597,X,20459,v,15951,v,55569,v
440,56143,1,73858,v,36051,v,22629,v,67140,v,21416,v,60072,X,22387,v,17499,v,59057,v
441,1944,9,4290,v,2249,v,1282,v,3281,v,1194,X,3270,X,1332,v,1190,v,3275,v
441,5834,1,9485,v,4762,v,2664,v,7366,v,2635,v,7385,X,2856,v,2514,v,7389,v
441,9724,1,14658,v,7147,v,4073,v,11184,v,4053,v,11367,X,4287,v,3437,v,11493,v
441,13613,1,19450,v,9587,v,5515,v,15624,v,5596,v,15617,X,5853,v,5182,v,15619,v
441,17503,1,24446,v,12049,v,6913,v,19657,v,7093,v,19676,X,7369,v,6561,v,19776,v
441,21392,1,29337,v,14495,v,8286,v,23923,v,8511,v,26421,X,8827,v,6956,v,23713,v
441,25282,1,34346,v,16908,v,9736,v,27773,v,10108,v,27939,X,10379,v,9161,v,27791,v
441,29172,1,39469,v,19385,v,11129,v,32012,v,11456,v,34713,X,11802,v,9314,v,32128,v
441,33061,1,44439,v,21811,v,12467,v,36354,v,12787,v,35917,X,13227,v,10541,v,35622,v
441,36951,1,49241,v,24343,v,13897,v,40384,v,14325,v,43403,X,14782,v,11611,v,40297,v
441,40841,1,54142,v,26491,v,15299,v,44150,v,15832,v,44235,X,16386,v,13003,v,43799,v
441,44730,1,58971,v,28990,v,16587,v,48337,v,17213,v,48445,X,17736,v,13826,v,51294,v
441,48620,1,64240,v,31461,v,18135,v,52099,v,18646,v,52449,X,19373,v,15280,v,51754,v
441,52509,1,71562,v,34150,v,19348,v,58000,v,19712,v,62543,X,20626,v,16309,v,56069,v
441,56399,1,75150,v,36126,v,20646,v,60051,v,21411,v,60647,X,22049,v,17343,v,59845,v
442,1953,11,4304,v,2266,v,1260,v,3247,v,1211,X,3235,X,1346,v,1185,v,3272,v
442,5860,1,9578,v,4706,v,2659,v,7418,v,2659,v,7417,X,2853,v,2535,v,7441,v
442,9768,1,14440,v,8252,v,4063,v,11477,v,4098,v,11450,X,4333,v,3470,v,11463,v
442,13675,1,19434,v,9607,v,5527,v,15702,v,5630,v,15723,X,5895,v,5183,v,15753,v
442,17582,1,24460,v,12108,v,6948,v,19752,v,7099,v,19797,X,7396,v,6498,v,19818,v
442,21490,1,31192,v,14600,v,8504,v,23613,v,8504,v,24814,X,8829,v,6907,v,23866,v
442,25397,1,35651,v,16705,v,11087,v,27855,v,9891,v,28012,X,10357,v,8204,v,27845,v
442,29304,1,39601,v,19403,v,11127,v,32168,v,11430,v,32060,X,11813,v,9442,v,31513,v
442,33211,1,44419,v,21846,v,12633,v,38916,v,12895,v,36034,X,13364,v,10641,v,35327,v
442,37119,1,49634,v,24387,v,14851,v,40212,v,14600,v,44292,X,14833,v,11773,v,41963,v
442,41026,1,53659,v,26493,v,17562,v,48079,v,15602,v,44502,X,16209,v,12852,v,47291,v
442,44933,1,59296,v,29362,v,19661,v,51688,v,17069,v,48273,X,17713,v,14038,v,47644,v
442,48840,1,64265,v,31619,v,18036,v,52744,v,18294,v,57721,X,19117,v,15192,v,51755,v
442,52748,1,68580,v,33978,v,19512,v,58753,v,19852,v,57172,X,20638,v,16141,v,59953,v
442,56655,1,74287,v,36432,v,24081,v,62917,v,21346,v,67656,X,22287,v,17454,v,64190,v
